image_id,local_filename,image_url,sok_url,arkiv,serie,referenskod,datering,anmärkning,pid,referenskod_ead,arkivenhetstyp,titel,match_key,CLASS-1,CLASS-2,SCORE-1,SCORE-2
30002050_00232,30002050_00232.jpg,https://lbiiif.riksarkivet.se/arkis!30002050_00232/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002050_00232,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/29,1897,,Id8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/29,"Detaljnivå: volym, karta/ritning etc.",1897,30002050_00232,TEXT_HW,TEXT,1.0,0.0
30002050_00271,30002050_00271.jpg,https://lbiiif.riksarkivet.se/arkis!30002050_00271/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002050_00271,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/29,1897,,Id8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/29,"Detaljnivå: volym, karta/ritning etc.",1897,30002050_00271,TEXT_HW,TEXT,1.0,0.0
30002050_00188,30002050_00188.jpg,https://lbiiif.riksarkivet.se/arkis!30002050_00188/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002050_00188,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/29,1897,,Id8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/29,"Detaljnivå: volym, karta/ritning etc.",1897,30002050_00188,TEXT_HW,TEXT,1.0,0.0
30002050_00313,30002050_00313.jpg,https://lbiiif.riksarkivet.se/arkis!30002050_00313/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002050_00313,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/29,1897,,Id8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/29,"Detaljnivå: volym, karta/ritning etc.",1897,30002050_00313,TEXT_HW,TEXT,1.0,0.0
30002050_00287,30002050_00287.jpg,https://lbiiif.riksarkivet.se/arkis!30002050_00287/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002050_00287,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/29,1897,,Id8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/29,"Detaljnivå: volym, karta/ritning etc.",1897,30002050_00287,TEXT_HW,TEXT,1.0,0.0
A0056931_00086,A0056931_00086.jpg,https://lbiiif.riksarkivet.se/arkis!A0056931_00086/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056931_00086,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/42,1890,Finnes 1890 9/5-29/7. 32/66.,I7Scqw1trH6cyG018W43t3,SE/GLA/12703/E IX/42,"Detaljnivå: volym, karta/ritning etc.",1890,A0056931_00086,LINE_HW,LINE_MIX,0.943,0.028
A0056931_00188,A0056931_00188.jpg,https://lbiiif.riksarkivet.se/arkis!A0056931_00188/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056931_00188,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/42,1890,Finnes 1890 9/5-29/7. 32/66.,I7Scqw1trH6cyG018W43t3,SE/GLA/12703/E IX/42,"Detaljnivå: volym, karta/ritning etc.",1890,A0056931_00188,LINE_HW,TEXT_HW,0.966,0.032
A0056931_00263,A0056931_00263.jpg,https://lbiiif.riksarkivet.se/arkis!A0056931_00263/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056931_00263,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/42,1890,Finnes 1890 9/5-29/7. 32/66.,I7Scqw1trH6cyG018W43t3,SE/GLA/12703/E IX/42,"Detaljnivå: volym, karta/ritning etc.",1890,A0056931_00263,LINE_HW,TEXT_HW,0.922,0.073
A0056931_00168,A0056931_00168.jpg,https://lbiiif.riksarkivet.se/arkis!A0056931_00168/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056931_00168,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/42,1890,Finnes 1890 9/5-29/7. 32/66.,I7Scqw1trH6cyG018W43t3,SE/GLA/12703/E IX/42,"Detaljnivå: volym, karta/ritning etc.",1890,A0056931_00168,TEXT_HW,LINE_HW,0.935,0.061
A0056931_00135,A0056931_00135.jpg,https://lbiiif.riksarkivet.se/arkis!A0056931_00135/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056931_00135,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/42,1890,Finnes 1890 9/5-29/7. 32/66.,I7Scqw1trH6cyG018W43t3,SE/GLA/12703/E IX/42,"Detaljnivå: volym, karta/ritning etc.",1890,A0056931_00135,LINE_HW,TEXT_HW,0.835,0.154
A0056931_00006,A0056931_00006.jpg,https://lbiiif.riksarkivet.se/arkis!A0056931_00006/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056931_00006,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/42,1890,Finnes 1890 9/5-29/7. 32/66.,I7Scqw1trH6cyG018W43t3,SE/GLA/12703/E IX/42,"Detaljnivå: volym, karta/ritning etc.",1890,A0056931_00006,LINE_HW,TEXT_HW,0.772,0.215
A0056931_00262,A0056931_00262.jpg,https://lbiiif.riksarkivet.se/arkis!A0056931_00262/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056931_00262,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/42,1890,Finnes 1890 9/5-29/7. 32/66.,I7Scqw1trH6cyG018W43t3,SE/GLA/12703/E IX/42,"Detaljnivå: volym, karta/ritning etc.",1890,A0056931_00262,TEXT_HW,LINE_HW,0.813,0.187
A0056931_00275,A0056931_00275.jpg,https://lbiiif.riksarkivet.se/arkis!A0056931_00275/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056931_00275,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/42,1890,Finnes 1890 9/5-29/7. 32/66.,I7Scqw1trH6cyG018W43t3,SE/GLA/12703/E IX/42,"Detaljnivå: volym, karta/ritning etc.",1890,A0056931_00275,MISC,DRAW,1.0,0.0
A0056980_00214,A0056980_00214.jpg,https://lbiiif.riksarkivet.se/arkis!A0056980_00214/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056980_00214,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/91,1910,Finnes 1910 4/1-30/4. 53-54/66.,UNScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/91,"Detaljnivå: volym, karta/ritning etc.",1910,A0056980_00214,LINE_HW,LINE_MIX,0.97,0.028
A0056980_00019,A0056980_00019.jpg,https://lbiiif.riksarkivet.se/arkis!A0056980_00019/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056980_00019,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/91,1910,Finnes 1910 4/1-30/4. 53-54/66.,UNScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/91,"Detaljnivå: volym, karta/ritning etc.",1910,A0056980_00019,LINE_MIX,TEXT,0.959,0.019
A0056980_00195,A0056980_00195.jpg,https://lbiiif.riksarkivet.se/arkis!A0056980_00195/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056980_00195,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/91,1910,Finnes 1910 4/1-30/4. 53-54/66.,UNScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/91,"Detaljnivå: volym, karta/ritning etc.",1910,A0056980_00195,LINE_HW,LINE_MIX,0.935,0.059
A0056980_00185,A0056980_00185.jpg,https://lbiiif.riksarkivet.se/arkis!A0056980_00185/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056980_00185,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/91,1910,Finnes 1910 4/1-30/4. 53-54/66.,UNScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/91,"Detaljnivå: volym, karta/ritning etc.",1910,A0056980_00185,LINE_HW,LINE_MIX,0.872,0.126
A0056980_00166,A0056980_00166.jpg,https://lbiiif.riksarkivet.se/arkis!A0056980_00166/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056980_00166,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/91,1910,Finnes 1910 4/1-30/4. 53-54/66.,UNScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/91,"Detaljnivå: volym, karta/ritning etc.",1910,A0056980_00166,LINE_HW,LINE_MIX,0.795,0.111
A0056980_00061,A0056980_00061.jpg,https://lbiiif.riksarkivet.se/arkis!A0056980_00061/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056980_00061,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/91,1910,Finnes 1910 4/1-30/4. 53-54/66.,UNScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/91,"Detaljnivå: volym, karta/ritning etc.",1910,A0056980_00061,LINE_MIX,LINE_HW,0.952,0.033
A0056980_00057,A0056980_00057.jpg,https://lbiiif.riksarkivet.se/arkis!A0056980_00057/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056980_00057,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/91,1910,Finnes 1910 4/1-30/4. 53-54/66.,UNScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/91,"Detaljnivå: volym, karta/ritning etc.",1910,A0056980_00057,LINE_MIX,LINE_HW,0.992,0.004
A0056980_00071,A0056980_00071.jpg,https://lbiiif.riksarkivet.se/arkis!A0056980_00071/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056980_00071,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/91,1910,Finnes 1910 4/1-30/4. 53-54/66.,UNScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/91,"Detaljnivå: volym, karta/ritning etc.",1910,A0056980_00071,TEXT_HW,LINE_HW,0.571,0.425
30002042_00218,30002042_00218.jpg,https://lbiiif.riksarkivet.se/arkis!30002042_00218/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002042_00218,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/21,1889,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",Gd8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/21,"Detaljnivå: volym, karta/ritning etc.",1889,30002042_00218,TEXT_HW,TEXT,1.0,0.0
30002042_00118,30002042_00118.jpg,https://lbiiif.riksarkivet.se/arkis!30002042_00118/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002042_00118,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/21,1889,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",Gd8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/21,"Detaljnivå: volym, karta/ritning etc.",1889,30002042_00118,TEXT_HW,TEXT,1.0,0.0
30002042_00199,30002042_00199.jpg,https://lbiiif.riksarkivet.se/arkis!30002042_00199/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002042_00199,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/21,1889,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",Gd8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/21,"Detaljnivå: volym, karta/ritning etc.",1889,30002042_00199,TEXT_HW,TEXT,1.0,0.0
30002042_00070,30002042_00070.jpg,https://lbiiif.riksarkivet.se/arkis!30002042_00070/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002042_00070,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/21,1889,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",Gd8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/21,"Detaljnivå: volym, karta/ritning etc.",1889,30002042_00070,TEXT_HW,TEXT,1.0,0.0
30002042_00043,30002042_00043.jpg,https://lbiiif.riksarkivet.se/arkis!30002042_00043/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002042_00043,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/21,1889,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",Gd8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/21,"Detaljnivå: volym, karta/ritning etc.",1889,30002042_00043,TEXT_HW,TEXT,1.0,0.0
30002042_00247,30002042_00247.jpg,https://lbiiif.riksarkivet.se/arkis!30002042_00247/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002042_00247,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/21,1889,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",Gd8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/21,"Detaljnivå: volym, karta/ritning etc.",1889,30002042_00247,TEXT_HW,TEXT,1.0,0.0
30002042_00120,30002042_00120.jpg,https://lbiiif.riksarkivet.se/arkis!30002042_00120/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002042_00120,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/21,1889,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",Gd8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/21,"Detaljnivå: volym, karta/ritning etc.",1889,30002042_00120,TEXT_HW,TEXT,1.0,0.0
30002042_00123,30002042_00123.jpg,https://lbiiif.riksarkivet.se/arkis!30002042_00123/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002042_00123,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/21,1889,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",Gd8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/21,"Detaljnivå: volym, karta/ritning etc.",1889,30002042_00123,TEXT_HW,LINE_HW,1.0,0.0
A0056985_00342,A0056985_00342.jpg,https://lbiiif.riksarkivet.se/arkis!A0056985_00342/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056985_00342,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/96,1912,Finnes 1912 2/1-31/7. 56/66.,VdScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/96,"Detaljnivå: volym, karta/ritning etc.",1912,A0056985_00342,LINE_HW,LINE_MIX,0.844,0.142
A0056985_00109,A0056985_00109.jpg,https://lbiiif.riksarkivet.se/arkis!A0056985_00109/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056985_00109,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/96,1912,Finnes 1912 2/1-31/7. 56/66.,VdScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/96,"Detaljnivå: volym, karta/ritning etc.",1912,A0056985_00109,LINE_MIX,LINE_HW,0.995,0.003
A0056985_00230,A0056985_00230.jpg,https://lbiiif.riksarkivet.se/arkis!A0056985_00230/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056985_00230,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/96,1912,Finnes 1912 2/1-31/7. 56/66.,VdScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/96,"Detaljnivå: volym, karta/ritning etc.",1912,A0056985_00230,LINE_MIX,LINE_HW,0.96,0.038
A0056985_00472,A0056985_00472.jpg,https://lbiiif.riksarkivet.se/arkis!A0056985_00472/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056985_00472,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/96,1912,Finnes 1912 2/1-31/7. 56/66.,VdScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/96,"Detaljnivå: volym, karta/ritning etc.",1912,A0056985_00472,LINE_MIX,LINE_TP,0.997,0.002
A0056985_00384,A0056985_00384.jpg,https://lbiiif.riksarkivet.se/arkis!A0056985_00384/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056985_00384,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/96,1912,Finnes 1912 2/1-31/7. 56/66.,VdScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/96,"Detaljnivå: volym, karta/ritning etc.",1912,A0056985_00384,LINE_MIX,LINE_HW,0.916,0.075
A0056985_00336,A0056985_00336.jpg,https://lbiiif.riksarkivet.se/arkis!A0056985_00336/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056985_00336,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/96,1912,Finnes 1912 2/1-31/7. 56/66.,VdScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/96,"Detaljnivå: volym, karta/ritning etc.",1912,A0056985_00336,TEXT_HW,LINE_MIX,0.91,0.051
A0056985_00225,A0056985_00225.jpg,https://lbiiif.riksarkivet.se/arkis!A0056985_00225/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056985_00225,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/96,1912,Finnes 1912 2/1-31/7. 56/66.,VdScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/96,"Detaljnivå: volym, karta/ritning etc.",1912,A0056985_00225,LINE_MIX,LINE_HW,0.897,0.099
A0056985_00277,A0056985_00277.jpg,https://lbiiif.riksarkivet.se/arkis!A0056985_00277/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/A0056985_00277,Göteborgs poliskammare före 1900,Inkomna uppgifter om utvandrade personer,SE/GLA/12703/E IX/96,1912,Finnes 1912 2/1-31/7. 56/66.,VdScqw1trH6cyG018W43t3,SE/GLA/12703/E IX/96,"Detaljnivå: volym, karta/ritning etc.",1912,A0056985_00277,LINE_MIX,LINE_TP,0.995,0.003
30002045_00219,30002045_00219.jpg,https://lbiiif.riksarkivet.se/arkis!30002045_00219/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002045_00219,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/24,1892,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",HN8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/24,"Detaljnivå: volym, karta/ritning etc.",1892,30002045_00219,TEXT_HW,LINE_HW,1.0,0.0
30002045_00008,30002045_00008.jpg,https://lbiiif.riksarkivet.se/arkis!30002045_00008/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002045_00008,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/24,1892,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",HN8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/24,"Detaljnivå: volym, karta/ritning etc.",1892,30002045_00008,TEXT_HW,TEXT,1.0,0.0
30002045_00143,30002045_00143.jpg,https://lbiiif.riksarkivet.se/arkis!30002045_00143/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002045_00143,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/24,1892,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",HN8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/24,"Detaljnivå: volym, karta/ritning etc.",1892,30002045_00143,TEXT_HW,LINE_HW,1.0,0.0
30002045_00057,30002045_00057.jpg,https://lbiiif.riksarkivet.se/arkis!30002045_00057/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002045_00057,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/24,1892,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",HN8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/24,"Detaljnivå: volym, karta/ritning etc.",1892,30002045_00057,TEXT_HW,LINE_HW,1.0,0.0
30002045_00012,30002045_00012.jpg,https://lbiiif.riksarkivet.se/arkis!30002045_00012/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002045_00012,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/24,1892,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",HN8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/24,"Detaljnivå: volym, karta/ritning etc.",1892,30002045_00012,TEXT_HW,TEXT,1.0,0.0
30002045_00169,30002045_00169.jpg,https://lbiiif.riksarkivet.se/arkis!30002045_00169/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002045_00169,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/24,1892,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",HN8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/24,"Detaljnivå: volym, karta/ritning etc.",1892,30002045_00169,TEXT_HW,LINE_HW,1.0,0.0
30002045_00309,30002045_00309.jpg,https://lbiiif.riksarkivet.se/arkis!30002045_00309/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002045_00309,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/24,1892,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",HN8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/24,"Detaljnivå: volym, karta/ritning etc.",1892,30002045_00309,TEXT_HW,TEXT,1.0,0.0
30002045_00142,30002045_00142.jpg,https://lbiiif.riksarkivet.se/arkis!30002045_00142/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002045_00142,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/24,1892,"Häri även koncept rapporter om fattigvårdsärenden, samma år.",HN8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/24,"Detaljnivå: volym, karta/ritning etc.",1892,30002045_00142,TEXT_HW,TEXT,1.0,0.0
30002051_00104,30002051_00104.jpg,https://lbiiif.riksarkivet.se/arkis!30002051_00104/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002051_00104,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/30,1898,,It8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/30,"Detaljnivå: volym, karta/ritning etc.",1898,30002051_00104,TEXT_HW,TEXT,1.0,0.0
30002051_00318,30002051_00318.jpg,https://lbiiif.riksarkivet.se/arkis!30002051_00318/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002051_00318,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/30,1898,,It8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/30,"Detaljnivå: volym, karta/ritning etc.",1898,30002051_00318,TEXT_HW,TEXT,1.0,0.0
30002051_00152,30002051_00152.jpg,https://lbiiif.riksarkivet.se/arkis!30002051_00152/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002051_00152,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/30,1898,,It8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/30,"Detaljnivå: volym, karta/ritning etc.",1898,30002051_00152,TEXT_HW,LINE_HW,1.0,0.0
30002051_00440,30002051_00440.jpg,https://lbiiif.riksarkivet.se/arkis!30002051_00440/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002051_00440,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/30,1898,,It8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/30,"Detaljnivå: volym, karta/ritning etc.",1898,30002051_00440,TEXT_HW,TEXT,1.0,0.0
30002051_00121,30002051_00121.jpg,https://lbiiif.riksarkivet.se/arkis!30002051_00121/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002051_00121,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/30,1898,,It8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/30,"Detaljnivå: volym, karta/ritning etc.",1898,30002051_00121,TEXT_HW,LINE_HW,1.0,0.0
30002051_00450,30002051_00450.jpg,https://lbiiif.riksarkivet.se/arkis!30002051_00450/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/30002051_00450,Göteborgs poliskammare före 1900,Detektiva polisens rapportböcker,SE/GLA/12703/A II/30,1898,,It8cqw1trH6cyG018W43t3,SE/GLA/12703/A II/30,"Detaljnivå: volym, karta/ritning etc.",1898,30002051_00450,TEXT_HW,TEXT,1.0,0.0
